date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:09:44	32790/32790	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:41%20GMT	http://roadsunwound.com/2010/11/01/struggle-of-the-moment/	r2/roadsunwound.com/2010/11/01/struggle-of-the-moment/index.html	(from http://roadsunwound.com/category/miscellaneous/)
15:09:44	33755/33755	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:41%20GMT	http://roadsunwound.com/2010/11/16/putting-me-in-my-place/	r2/roadsunwound.com/2010/11/16/putting-me-in-my-place/index.html	(from http://roadsunwound.com/category/miscellaneous/)
15:09:44	2296/2296	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2023:09:44%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2F2012%2F07%2F12%2F720%2F&format=xml	r2/roadsunwound.com/wp-json/oembed/1.0/embed0db3	(from http://roadsunwound.com/2012/07/12/720/)
15:09:45	3123/3123	---M--	200	added ('OK')	application/rss+xml	etag:%223a92c36a937b9a145cb689d1b13b69af%22	http://roadsunwound.com/category/miscellaneous/calendar/feed/	r2/roadsunwound.com/category/miscellaneous/calendar/feed/index.html	(from http://roadsunwound.com/category/miscellaneous/calendar/)
15:09:47	28754/28754	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:45%20GMT	http://roadsunwound.com/2010/09/19/lessons-of-the-road-0-2000-miles/	r2/roadsunwound.com/2010/09/19/lessons-of-the-road-0-2000-miles/index.html	(from http://roadsunwound.com/category/miscellaneous/)
15:09:47	30076/30076	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:45%20GMT	http://roadsunwound.com/2010/09/16/smithers-bc/	r2/roadsunwound.com/2010/09/16/smithers-bc/index.html	(from http://roadsunwound.com/category/miscellaneous/)
15:09:47	31210/31210	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:45%20GMT	http://roadsunwound.com/2010/10/20/ok-wait-just-a-bit-longer/	r2/roadsunwound.com/2010/10/20/ok-wait-just-a-bit-longer/index.html	(from http://roadsunwound.com/category/miscellaneous/)
15:09:49	2414/2414	---M--	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2023:09:47%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2F2012%2F07%2F12%2F720%2Fannouncement%2F	r2/roadsunwound.com/wp-json/oembed/1.0/embed24a1.json	(from http://roadsunwound.com/2012/07/12/720/announcement/)
15:09:51	2541/2541	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2023:09:49%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2F2012%2F07%2F12%2F720%2Fannouncement%2F&format=xml	r2/roadsunwound.com/wp-json/oembed/1.0/embed5652	(from http://roadsunwound.com/2012/07/12/720/announcement/)
15:09:51	36920/36920	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:48%20GMT	http://roadsunwound.com/2012/03/23/one-tree-two-tree-a-million-trees/	r2/roadsunwound.com/2012/03/23/one-tree-two-tree-a-million-trees/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:09:51	31191/31191	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:48%20GMT	http://roadsunwound.com/2012/03/07/my-favorite-days/	r2/roadsunwound.com/2012/03/07/my-favorite-days/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:09:51	32039/32039	---MC-	200	added ('OK')	application/rss+xml	etag:%223a92c36a937b9a145cb689d1b13b69af%22	http://roadsunwound.com/category/off-the-bike/feed/	r2/roadsunwound.com/category/off-the-bike/feed/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:09:56	48540/48540	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:52%20GMT	http://roadsunwound.com/2012/02/12/a-home-away-from-home-xela/	r2/roadsunwound.com/2012/02/12/a-home-away-from-home-xela/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:09:56	33233/33233	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:52%20GMT	http://roadsunwound.com/2012/02/22/a-day-of-buses/	r2/roadsunwound.com/2012/02/22/a-day-of-buses/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:09:56	40003/40003	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:52%20GMT	http://roadsunwound.com/2012/02/07/bike-free-guatemala/	r2/roadsunwound.com/2012/02/07/bike-free-guatemala/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:10:00	34090/34090	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:56%20GMT	http://roadsunwound.com/2012/01/06/one-day-in-xela/	r2/roadsunwound.com/2012/01/06/one-day-in-xela/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:10:00	37385/37385	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:56%20GMT	http://roadsunwound.com/2011/10/03/first-things-first-fast-bikes/	r2/roadsunwound.com/2011/10/03/first-things-first-fast-bikes/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:10:00	34707/34707	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:09:56%20GMT	http://roadsunwound.com/2011/10/01/close-chapter/	r2/roadsunwound.com/2011/10/01/close-chapter/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:10:02	2376/2376	---M--	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2023:10:00%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2F2012%2F05%2F29%2Fcoming-in-hot-but-buffeted-by-snow%2F	r2/roadsunwound.com/wp-json/oembed/1.0/embed0ee1.json	(from http://roadsunwound.com/2012/05/29/coming-in-hot-but-buffeted-by-snow/)
15:10:04	2467/2467	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2023:10:02%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2F2012%2F05%2F29%2Fcoming-in-hot-but-buffeted-by-snow%2F&format=xml	r2/roadsunwound.com/wp-json/oembed/1.0/embed4809	(from http://roadsunwound.com/2012/05/29/coming-in-hot-but-buffeted-by-snow/)
15:10:06	35705/35705	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:01%20GMT	http://roadsunwound.com/2011/08/08/first-there-was-more-work-to-be-done/	r2/roadsunwound.com/2011/08/08/first-there-was-more-work-to-be-done/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:10:06	35853/35853	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:01%20GMT	http://roadsunwound.com/2011/06/20/a-time-consuming-but-worthwhile-foray-off-the-bike/	r2/roadsunwound.com/2011/06/20/a-time-consuming-but-worthwhile-foray-off-the-bike/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:10:08	2421/2421	---M--	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2023:10:06%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2F2012%2F05%2F11%2Fa-recurring-theme-brings-an-end-to-the-trip%2F	r2/roadsunwound.com/wp-json/oembed/1.0/embedc37b.json	(from http://roadsunwound.com/2012/05/11/a-recurring-theme-brings-an-end-to-the-trip/)
15:10:08	33007/33007	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:04%20GMT	http://roadsunwound.com/2011/05/01/what-am-i-doing/	r2/roadsunwound.com/2011/05/01/what-am-i-doing/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:10:09	36067/36067	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:06%20GMT	http://roadsunwound.com/2011/02/22/life-off-the-bike-is-not-all-bad/	r2/roadsunwound.com/2011/02/22/life-off-the-bike-is-not-all-bad/index.html	(from http://roadsunwound.com/category/off-the-bike/)
15:10:10	2512/2512	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2023:10:08%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2F2012%2F05%2F11%2Fa-recurring-theme-brings-an-end-to-the-trip%2F&format=xml	r2/roadsunwound.com/wp-json/oembed/1.0/embedef80	(from http://roadsunwound.com/2012/05/11/a-recurring-theme-brings-an-end-to-the-trip/)
15:10:14	20763/20763	---MC-	200	added ('OK')	application/rss+xml	etag:%223a92c36a937b9a145cb689d1b13b69af%22	http://roadsunwound.com/category/preparation/feed/	r2/roadsunwound.com/category/preparation/feed/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:14	31564/31564	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:10%20GMT	http://roadsunwound.com/2010/06/11/brief-june-update/	r2/roadsunwound.com/2010/06/11/brief-june-update/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:14	30585/30585	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:10%20GMT	http://roadsunwound.com/2011/10/03/let-a-new-chapter-begin/	r2/roadsunwound.com/2011/10/03/let-a-new-chapter-begin/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:17	2409/2409	---M--	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2023:10:15%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2F2012%2F05%2F09%2Fsweltered-by-the-sun-buoyed-by-the-beach%2F	r2/roadsunwound.com/wp-json/oembed/1.0/embed7f44.json	(from http://roadsunwound.com/2012/05/09/sweltered-by-the-sun-buoyed-by-the-beach/)
15:10:18	31874/31874	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:14%20GMT	http://roadsunwound.com/2010/04/25/april-update/	r2/roadsunwound.com/2010/04/25/april-update/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:18	2500/2500	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2023:10:17%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2F2012%2F05%2F09%2Fsweltered-by-the-sun-buoyed-by-the-beach%2F&format=xml	r2/roadsunwound.com/wp-json/oembed/1.0/embeda270	(from http://roadsunwound.com/2012/05/09/sweltered-by-the-sun-buoyed-by-the-beach/)
15:10:20	29076/29076	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:15%20GMT	http://roadsunwound.com/2010/03/19/photo-exhibit-2/	r2/roadsunwound.com/2010/03/19/photo-exhibit-2/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:22	2268/2268	---M--	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2023:10:20%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2Flinks-and-the-misc%2F	r2/roadsunwound.com/wp-json/oembed/1.0/embed4fa8.json	(from http://roadsunwound.com/links-and-the-misc/)
15:10:22	35528/35528	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:18%20GMT	http://roadsunwound.com/2010/03/16/the-future-of-roads-unwound/	r2/roadsunwound.com/2010/03/16/the-future-of-roads-unwound/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:22	27555/27555	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:18%20GMT	http://roadsunwound.com/2010/03/15/photo-exhibit/	r2/roadsunwound.com/2010/03/15/photo-exhibit/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:23	2365/2365	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2023:10:22%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2Flinks-and-the-misc%2F&format=xml	r2/roadsunwound.com/wp-json/oembed/1.0/embed9ca8	(from http://roadsunwound.com/links-and-the-misc/)
15:10:27	29126/29126	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:23%20GMT	http://roadsunwound.com/2010/03/01/went-on-a-ride/	r2/roadsunwound.com/2010/03/01/went-on-a-ride/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:27	28283/28283	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:23%20GMT	http://roadsunwound.com/2010/02/26/great-news/	r2/roadsunwound.com/2010/02/26/great-news/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:27	31468/31468	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:23%20GMT	http://roadsunwound.com/2010/02/17/hello-world/	r2/roadsunwound.com/2010/02/17/hello-world/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:28	2218/2218	---M--	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2023:10:27%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2Fsponsors%2F	r2/roadsunwound.com/wp-json/oembed/1.0/embed360a.json	(from http://roadsunwound.com/sponsors/)
15:10:30	2315/2315	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2023:10:28%20GMT	http://roadsunwound.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froadsunwound.com%2Fsponsors%2F&format=xml	r2/roadsunwound.com/wp-json/oembed/1.0/embed9bcf	(from http://roadsunwound.com/sponsors/)
15:10:32	393688/393688	---M--	200	added ('OK')	image/jpeg	etag:%2204ffeee17-0;;;%22	http://roadsunwound.com/wp-content/uploads/2012/07/Announcement.jpg	r2/roadsunwound.com/wp-content/uploads/2012/07/Announcement.jpg	(from http://roadsunwound.com/2012/07/12/720/announcement/)
15:10:33	24916/24916	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:28%20GMT	http://roadsunwound.com/tag/preparation/	r2/roadsunwound.com/tag/preparation/index.html	(from http://roadsunwound.com/category/preparation/)
15:10:34	31536/31536	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:30%20GMT	http://roadsunwound.com/2012/03/09/usefulness/	r2/roadsunwound.com/2012/03/09/usefulness/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:35	47043/47043	---MC-	200	added ('OK')	application/rss+xml	etag:%223a92c36a937b9a145cb689d1b13b69af%22	http://roadsunwound.com/category/uncategorized/feed/	r2/roadsunwound.com/category/uncategorized/feed/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:36	28553/28553	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:32%20GMT	http://roadsunwound.com/2012/03/04/photo-of-the-day-xelaju-soccer-match/	r2/roadsunwound.com/2012/03/04/photo-of-the-day-xelaju-soccer-match/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:36	29728/29728	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:33%20GMT	http://roadsunwound.com/2012/03/03/photo-of-the-day-municipal-theater-xela/	r2/roadsunwound.com/2012/03/03/photo-of-the-day-municipal-theater-xela/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:37	29430/29430	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:34%20GMT	http://roadsunwound.com/2012/03/01/photo-of-the-day-mercado-la-democracia/	r2/roadsunwound.com/2012/03/01/photo-of-the-day-mercado-la-democracia/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:37	28409/28409	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:35%20GMT	http://roadsunwound.com/2012/02/23/gnarly-bay-productions-a-story-for-tomorrow/	r2/roadsunwound.com/2012/02/23/gnarly-bay-productions-a-story-for-tomorrow/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:38	28144/28144	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:36%20GMT	http://roadsunwound.com/2011/02/02/a-reminder/	r2/roadsunwound.com/2011/02/02/a-reminder/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:39	35221/35221	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:37%20GMT	http://roadsunwound.com/2011/02/01/roads-unwound-a-future/	r2/roadsunwound.com/2011/02/01/roads-unwound-a-future/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:40	28534/28534	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:38%20GMT	http://roadsunwound.com/2011/01/18/sola-photography-exhibit/	r2/roadsunwound.com/2011/01/18/sola-photography-exhibit/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:40	30271/30271	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:38%20GMT	http://roadsunwound.com/2011/01/06/moving-on/	r2/roadsunwound.com/2011/01/06/moving-on/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:41	34668/34668	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:39%20GMT	http://roadsunwound.com/2011/01/04/where-in-the-world/	r2/roadsunwound.com/2011/01/04/where-in-the-world/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:42	29190/29190	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:40%20GMT	http://roadsunwound.com/2010/12/06/through-oregon/	r2/roadsunwound.com/2010/12/06/through-oregon/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:43	32122/32122	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:41%20GMT	http://roadsunwound.com/2010/12/02/resisting-hasty-decisions/	r2/roadsunwound.com/2010/12/02/resisting-hasty-decisions/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:43	30816/30816	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:41%20GMT	http://roadsunwound.com/2010/12/01/crossroads/	r2/roadsunwound.com/2010/12/01/crossroads/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:44	29384/29384	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:42%20GMT	http://roadsunwound.com/2010/11/30/hurricane/	r2/roadsunwound.com/2010/11/30/hurricane/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:45	35508/35508	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:43%20GMT	http://roadsunwound.com/2010/11/25/ice-road-biking/	r2/roadsunwound.com/2010/11/25/ice-road-biking/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:46	30967/30967	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:44%20GMT	http://roadsunwound.com/2010/11/23/made-it-to-portland/	r2/roadsunwound.com/2010/11/23/made-it-to-portland/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:46	31597/31597	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:44%20GMT	http://roadsunwound.com/2010/11/22/mama-nature-still-in-control/	r2/roadsunwound.com/2010/11/22/mama-nature-still-in-control/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:47	29613/29613	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:45%20GMT	http://roadsunwound.com/2010/11/18/against-all-odds/	r2/roadsunwound.com/2010/11/18/against-all-odds/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:48	29485/29485	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:46%20GMT	http://roadsunwound.com/2010/11/11/limited-window-for-calendars/	r2/roadsunwound.com/2010/11/11/limited-window-for-calendars/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:49	28524/28524	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:47%20GMT	http://roadsunwound.com/2010/11/08/2011-calendar-now-available/	r2/roadsunwound.com/2010/11/08/2011-calendar-now-available/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:49	31297/31297	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:47%20GMT	http://roadsunwound.com/2010/11/04/calendar-options/	r2/roadsunwound.com/2010/11/04/calendar-options/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:49	697/697	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/about/feed/	r2/roadsunwound.com/about/feed/index.html	(from http://roadsunwound.com/about/)
15:10:50	709/709	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/trip-photos/feed/	r2/roadsunwound.com/trip-photos/feed/index.html	(from http://roadsunwound.com/trip-photos/)
15:10:50	705/705	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/gear-list/feed/	r2/roadsunwound.com/gear-list/feed/index.html	(from http://roadsunwound.com/gear-list/)
15:10:50	38133/38133	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:48%20GMT	http://roadsunwound.com/category/uncategorized/page/2/	r2/roadsunwound.com/category/uncategorized/page/2/index.html	(from http://roadsunwound.com/category/uncategorized/)
15:10:51	2102/2102	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/2012/07/29/my-show-in-gallatin-gateway-landscape-and-experience/feed/	r2/roadsunwound.com/2012/07/29/my-show-in-gallatin-gateway-landscape-and-experience/feed/index.html	(from http://roadsunwound.com/2012/07/29/my-show-in-gallatin-gateway-landscape-and-experience/)
15:10:51	717/717	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/2012/07/12/720/feed/	r2/roadsunwound.com/2012/07/12/720/feed/index.html	(from http://roadsunwound.com/2012/07/12/720/)
15:10:51	755/755	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/2012/07/12/720/announcement/feed/	r2/roadsunwound.com/2012/07/12/720/announcement/feed/index.html	(from http://roadsunwound.com/2012/07/12/720/announcement/)
15:10:52	27871/27871	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:50%20GMT	http://roadsunwound.com/about/img_2004/	r2/roadsunwound.com/about/img_2004/index.html	(from http://roadsunwound.com/about/)
15:10:52	10577/10577	---M--	200	added ('OK')	image/jpeg	etag:%2204c34ce01-0;;;%22	http://roadsunwound.com/wp-content/uploads/2010/07/Send-off-party-announcement-copy-150x150.jpg	r2/roadsunwound.com/wp-content/uploads/2010/07/Send-off-party-announcement-copy-150x150.jpg	(from http://roadsunwound.com/2010/07/)
15:10:53	840/840	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/2012/05/11/a-recurring-theme-brings-an-end-to-the-trip/feed/	r2/roadsunwound.com/2012/05/11/a-recurring-theme-brings-an-end-to-the-trip/feed/index.html	(from http://roadsunwound.com/2012/05/11/a-recurring-theme-brings-an-end-to-the-trip/)
15:10:53	813/813	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/2012/05/29/coming-in-hot-but-buffeted-by-snow/feed/	r2/roadsunwound.com/2012/05/29/coming-in-hot-but-buffeted-by-snow/feed/index.html	(from http://roadsunwound.com/2012/05/29/coming-in-hot-but-buffeted-by-snow/)
15:10:53	832/832	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/2012/05/09/sweltered-by-the-sun-buoyed-by-the-beach/feed/	r2/roadsunwound.com/2012/05/09/sweltered-by-the-sun-buoyed-by-the-beach/feed/index.html	(from http://roadsunwound.com/2012/05/09/sweltered-by-the-sun-buoyed-by-the-beach/)
15:10:53	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Feb%202022%2023:10:53%20GMT	http://roadsunwound.com/2012/07/12/720/announcement/trackback/	r2/roadsunwound.com/2012/07/12/720/announcement/trackback/index.html	(from http://roadsunwound.com/2012/07/12/720/announcement/)
15:10:54	703/703	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/sponsors/feed/	r2/roadsunwound.com/sponsors/feed/index.html	(from http://roadsunwound.com/sponsors/)
15:10:54	723/723	---M--	200	added ('OK')	application/rss+xml	etag:%22ae277726bd85b9fdd8657f6e8be1a89e%22	http://roadsunwound.com/links-and-the-misc/feed/	r2/roadsunwound.com/links-and-the-misc/feed/index.html	(from http://roadsunwound.com/links-and-the-misc/)
15:10:55	28490/28490	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:54%20GMT	http://roadsunwound.com/2010/11/03/a-new-mapping-option/	r2/roadsunwound.com/2010/11/03/a-new-mapping-option/index.html	(from http://roadsunwound.com/2010/11/)
15:10:55	28072/28072	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:54%20GMT	http://roadsunwound.com/2010/11/03/hooray-new-photos-from-around-seattle/	r2/roadsunwound.com/2010/11/03/hooray-new-photos-from-around-seattle/index.html	(from http://roadsunwound.com/2010/11/)
15:10:56	11068/11068	---M--	200	added ('OK')	image/jpeg	etag:%2204c280337-0;;;%22	http://roadsunwound.com/wp-content/uploads/2010/06/DSC_0164-copy-150x150.jpg	r2/roadsunwound.com/wp-content/uploads/2010/06/DSC_0164-copy-150x150.jpg	(from http://roadsunwound.com/2010/06/)
15:10:59	29063/29063	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:56%20GMT	http://roadsunwound.com/2010/10/17/updates-in-the-pipeline/	r2/roadsunwound.com/2010/10/17/updates-in-the-pipeline/index.html	(from http://roadsunwound.com/2010/10/)
15:10:59	31950/31950	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:56%20GMT	http://roadsunwound.com/2010/07/24/being-tested/	r2/roadsunwound.com/2010/07/24/being-tested/index.html	(from http://roadsunwound.com/2010/07/)
15:10:59	29750/29750	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:56%20GMT	http://roadsunwound.com/2010/07/19/and-so-it-begins/	r2/roadsunwound.com/2010/07/19/and-so-it-begins/index.html	(from http://roadsunwound.com/2010/07/)
15:10:59	41750/41750	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:56%20GMT	http://roadsunwound.com/2010/07/29/away-i-go/	r2/roadsunwound.com/2010/07/29/away-i-go/index.html	(from http://roadsunwound.com/2010/07/)
15:11:02	31578/31578	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2023:10:59%20GMT	http://roadsunwound.com/2010/07/07/bid-me-farewell/	r2/roadsunwound.com/2010/07/07/bid-me-farewell/index.html	(from http://roadsunwound.com/2010/07/)
